x y z
-11.6765 -65.66 26.3953
-12.2617 -65.5071 26.3333
-12.8075 -65.4589 26.2815
-13.0829 -65.7298 26.6901
-19.6187 -68.5746 24.7689
-20.4634 -68.0155 25.0607
-20.7001 -67.5457 26.594
-21.2284 -66.9856 26.0232
-27.7 -69.869 29.3046
-28.3709 -69.7189 28.9492
-29.2122 -69.418 29.1209
-29.9614 -68.9548 29.0437
-30.7801 -68.5263 29.0421
-31.5635 -68.1856 29.0232
-37.7947 -69.8677 28.6881
-38.5983 -70.0923 28.4064
-39.8188 -70.4268 27.8459
-40.836 -70.5572 26.6027
-41.4024 -70.0716 26.4837
0.282864 -69.9559 23.2699
-1.08816 -70.5155 23.4707
-2.85096 -70.7427 23.7283
-3.57744 -70.5073 24.1574
-10.1785 -65.8129 24.7481
-10.5962 -65.656 25.378
-11.3013 -65.4267 25.5501
-11.8866 -65.2756 25.621
-12.3711 -65.1938 25.5052
-19.6501 -68.4481 24.0978
-20.0913 -68.0514 24.3555
-21.3404 -66.6787 24.6362
-21.7259 -66.2978 24.0076
-41.2013 -71.1317 25.494
-41.7453 -70.6742 25.315
-42.5671 -70.7113 24.237
0.138135 -70.1051 22.6194
-1.07194 -70.2731 22.7752
-2.57871 -70.598 22.9327
-10.1532 -65.6266 24.0571
-10.45 -65.3696 24.361
-10.9946 -65.2206 24.6738
-11.5608 -65.0896 24.887
-11.9877 -65.0024 25.0031
-19.5211 -68.5723 23.6398
-20.0378 -67.9665 23.6418
-21.4674 -67.3666 24.0646
-21.866 -66.974 23.5459
-32.7771 -69.3204 20.759
-33.0429 -69.3092 20.7295
-33.6605 -69.356 20.799
-34.5111 -69.5871 21.0878
-35.4314 -69.8932 21.0831
-36.4356 -70.2171 21.1191
-37.4494 -70.4747 21.0069
-38.4748 -70.785 20.5454
-39.2544 -70.814 20.4741
-43.1103 -70.7756 23.4181
-43.5338 -70.9803 22.4606
0.297752 -69.9275 22.2297
-0.45463 -70.304 22.1247
-2.27928 -70.3569 22.1105
-10.0323 -65.7485 23.3656
-19.6371 -68.3746 22.968
-20.1094 -67.7608 22.931
-21.9744 -66.9229 22.6987
-32.3574 -69.5823 20.9812
-32.5649 -69.184 20.8026
-40.0182 -70.6776 20.3964
-40.8699 -70.5744 20.2301
-41.8452 -70.6794 20.0297
-43.2455 -70.9535 20.9418
-0.118243 -69.8545 21.8307
-1.2558 -70.0775 21.544
-2.55166 -70.3369 21.3441
-10.0635 -65.9113 22.3395
-19.6328 -68.4679 22.1815
-21.6634 -66.973 21.6205
-32.4926 -69.4058 20.8014
-32.8216 -68.4796 20.7635
-42.4749 -70.2767 19.9311
-43.3195 -70.2584 20.0923
-10.1489 -65.9988 21.1771
-19.8038 -68.3682 21.3479
-21.4364 -66.0896 20.025
-21.4809 -66.7972 20.2786
-32.6602 -68.923 20.7562
-33.03 -68.016 20.9634
-2.06254 -69.7802 18.2926
-2.58221 -69.8689 18.1264
-10.2644 -66.1846 20.0852
-10.4065 -66.1485 19.3113
-20.0441 -68.2594 20.6845
-20.361 -68.1623 19.997
-21.4031 -66.3096 19.5538
-21.5436 -67.1867 19.1201
-32.8195 -68.6989 20.7417
-33.2715 -67.9196 20.9007
-2.04087 -69.6599 17.8655
-2.74715 -69.8331 17.589
-10.5576 -66.1779 18.6082
-20.9289 -68.304 19.0718
-21.3865 -66.4877 18.9236
-21.8623 -67.2266 18.2431
-33.7378 -67.5368 20.8228
-34.4243 -66.8327 20.6128
-2.24672 -69.6332 17.3772
-2.68247 -69.7301 17.1764
-10.8645 -66.5662 17.7172
-11.2952 -66.627 16.852
-21.6272 -68.0406 18.3723
-21.7514 -67.9446 17.6838
-21.9312 -67.6746 17.2245
-35.0235 -66.385 20.1647
-35.5766 -65.9256 19.3984
-35.9791 -65.842 18.9526
-11.9512 -66.5671 16.1077
-12.6019 -66.0997 15.7732
-21.8941 -67.9762 16.9353
-22.1923 -68.1994 16.0782
-35.7705 -65.2044 17.9437
-36.1676 -65.4526 18.2619
-12.1498 -65.7874 14.9155
-13.0345 -65.9252 15.1184
-22.179 -68.1264 16.1025
-22.5291 -68.182 14.6159
-35.3476 -65.2758 16.5621
-35.9023 -65.3889 17.2425
-12.3534 -66.3951 13.6092
-13.033 -66.1009 14.1796
-22.4314 -68.0951 15.2168
-22.9003 -67.557 14.9337
-22.5962 -68.3213 13.351
-34.9276 -65.8257 15.5213
-35.4696 -65.5958 16.3851
-42.1238 -65.9383 15.9468
-43.3598 -66.127 16.1712
-44.5275 -66.3792 16.2334
-45.6511 -66.5135 16.2542
-46.3611 -67.0916 15.8515
-46.7076 -67.2427 15.557
-10.8255 -65.976 12.0089
-12.0121 -66.2702 12.5293
-12.8161 -66.168 13.0742
-22.0494 -68.4602 14.3585
-22.5766 -67.6574 14.5413
-22.5314 -68.2442 12.5444
-34.6104 -65.9387 14.3183
-34.9599 -66.1548 14.2095
-39.3724 -64.9164 14.8033
-40.4813 -64.8408 14.9845
-41.5951 -65.1945 15.0661
-42.7405 -65.5959 15.2538
-43.9942 -65.6565 15.4653
-45.1039 -66.1637 15.3816
-46.1948 -66.624 15.121
-46.5568 -67.0191 15.3752
-9.01204 -66.1101 11.0039
-9.63761 -65.8616 11.0773
-10.4033 -65.739 11.1578
-11.2442 -65.6792 11.4257
-12.3086 -65.8399 11.8439
-22.2685 -68.761 13.8807
-22.3962 -68.0955 13.6893
-23.1672 -68.1967 12.0384
-23.5326 -68.2083 11.3291
-34.4178 -65.6019 13.5118
-34.9078 -65.576 13.4068
-35.7169 -65.4558 13.3914
-36.6237 -65.2108 13.318
-37.6127 -65.0608 13.3665
-38.7438 -65.1206 13.6235
-39.9271 -65.1075 13.6387
-41.0683 -65.2533 13.8062
-42.2559 -65.4738 14.0069
-43.4897 -65.6498 14.2017
-44.6778 -65.9075 14.339
-45.6256 -66.2392 14.429
-1.62737 -66.4058 12.6055
-2.07006 -66.2543 12.9615
-2.41423 -66.8669 12.77
-8.79723 -67.0252 10.5146
-9.29426 -66.5209 10.3025
-9.93791 -66.0096 10.3275
-10.6339 -65.403 10.5437
-11.6241 -65.3545 10.7821
-22.5512 -68.4208 12.9565
-24.1464 -68.5207 10.7409
-25.1158 -68.6536 10.3209
-25.7109 -69.0706 10.2833
-35.0173 -65.1994 12.8334
-35.3702 -65.0714 12.7165
-36.2303 -64.7691 12.3557
-37.2224 -64.6674 12.2235
-38.3346 -64.7639 12.0312
-39.5199 -64.852 12.2749
-40.6424 -64.9938 12.4603
-41.8197 -65.2066 12.7371
-43.1095 -65.3416 13.0051
-1.02277 -66.5787 11.9023
-1.77815 -66.2045 12.0755
-2.73513 -66.2235 12.2032
-3.69463 -66.3271 12.0213
-8.3921 -67.5205 9.86442
-8.79018 -67.3388 9.53856
-9.32383 -66.743 9.3199
-10.2651 -66.0733 9.40481
-11.1065 -65.5116 9.92477
-22.5052 -68.2747 12.3437
-22.5624 -68.1237 11.4832
-25.4016 -68.7068 10.0114
-26.0051 -68.8749 9.97534
-26.8794 -69.2246 9.58825
-36.8566 -64.3668 11.4901
-37.562 -64.9307 11.1536
-38.3753 -65.1601 10.9308
-0.549637 -66.5644 10.7831
-3.24637 -65.9536 11.3473
-4.39555 -66.4578 11.2602
-5.65084 -66.5304 10.8423
-6.50715 -66.6298 10.6284
-9.31723 -67.4282 8.87545
-9.70164 -66.9505 8.54873
-10.2995 -66.3592 8.20343
-22.8224 -67.9557 10.8419
-23.331 -67.8625 10.3966
-26.8027 -68.8457 9.63878
-27.3897 -69.3495 9.42946
-36.4776 -64.5957 10.8831
-36.828 -64.6643 10.858
-37.5478 -65.1818 10.2006
-0.310349 -66.6712 9.39629
-3.85744 -65.4564 10.7478
-4.909 -65.852 10.6283
-5.99476 -66.3565 10.1818
-7.1819 -66.5788 10.2222
-7.8755 -66.9934 9.85536
-9.72682 -67.5185 8.32315
-10.0853 -67.3391 7.74287
-10.6341 -66.7163 7.3126
-23.9212 -67.8399 10.0309
-24.7803 -67.8729 9.98054
-27.0608 -69.0902 9.27027
-27.6459 -69.4869 9.14964
-36.6155 -64.634 10.5647
-37.093 -65.0619 10.1602
-37.6798 -65.5075 9.52625
-43.4655 -65.0301 8.65049
-44.2638 -65.2951 8.2804
-45.0699 -65.6153 7.87723
0.746423 -66.9819 8.0477
-4.28895 -65.1072 10.2887
-4.96841 -65.8061 9.60491
-5.85036 -66.0516 9.45316
-7.72364 -66.4557 9.79162
-8.67882 -66.7969 9.65497
-9.50473 -66.6511 9.10286
-10.41 -67.3524 7.05569
-10.9929 -67.1367 6.48618
-11.7085 -66.7618 6.17846
-25.4592 -68.4011 9.70872
-26.1182 -68.5516 9.63052
-26.6831 -68.8716 9.31525
-27.2364 -69.242 9.21962
-27.6319 -69.2214 8.83304
-27.7734 -69.4716 8.89495
-36.68 -64.9925 10.2081
-37.2251 -65.2299 9.68766
-38.1322 -65.4354 9.20062
-39.0228 -65.5057 8.7439
-40.1402 -64.9355 8.7026
-41.256 -64.4717 8.26126
-42.4875 -64.6014 8.07654
-43.5274 -64.8148 7.94802
-44.3742 -65.2409 7.36263
-45.331 -65.8903 7.06367
1.16515 -66.7731 6.86581
-10.0011 -66.4409 8.49778
-10.3767 -66.5795 7.80294
-11.2475 -67.27 5.81321
-12.2802 -66.7251 5.64877
-12.9701 -65.9536 5.61651
-27.0091 -68.6815 9.0326
-27.4381 -69.158 8.9995
-27.6603 -69.3547 8.88353
-27.7385 -69.3778 8.55799
-27.8926 -69.6569 8.61178
-37.4775 -65.2676 9.17465
-38.5044 -65.1587 8.56266
-39.6818 -64.7247 8.45954
-40.6061 -64.2462 8.19619
-41.0913 -63.9679 7.94562
-44.882 -65.9426 6.17495
-45.335 -66.1827 6.56252
-52.463 -70.1114 8.94518
-53.4875 -69.4334 8.26306
-54.0909 -68.9666 7.88272
0.356104 -67.2433 5.77048
-1.10951 -67.5257 4.86466
-1.68911 -68.42 4.20039
-10.6735 -66.7257 7.1705
-12.6314 -66.9157 5.22378
-13.33 -66.245 5.2271
-13.9232 -65.5265 5.27438
-43.4277 -65.815 3.6653
-44.2051 -65.9044 4.60569
-44.5938 -66.0155 5.26338
-50.0373 -70.5793 8.00108
-51.6812 -70.9051 8.43981
-52.996 -70.4045 7.89967
-54.1363 -69.5954 6.9973
-1.28433 -67.158 4.29623
-2.05497 -67.9522 4.03275
-2.89326 -68.1784 3.57281
-3.98979 -68.3022 3.28773
-11.0853 -66.7584 6.58873
-11.2172 -66.6061 5.77272
-13.8107 -66.2955 4.75143
-14.1926 -65.7233 5.08155
-41.4245 -65.9869 2.52535
-42.2886 -65.8218 2.88705
-42.8426 -65.7179 3.26784
-48.0819 -70.2291 6.80278
-49.0624 -70.3927 7.46497
-54.8467 -69.6519 5.27049
-5.02372 -68.1788 2.84237
-5.38063 -68.0464 2.06529
-11.5705 -66.4852 5.26915
-11.8182 -66.6044 4.77053
-14.1098 -66.2849 4.48882
-14.4311 -65.8279 4.98357
-39.1567 -65.7054 1.38733
-39.9408 -65.9949 1.8761
-40.6692 -66.1068 2.1198
-45.2447 -68.8925 4.95494
-46.1784 -69.4243 5.36857
-47.11 -69.9971 5.89141
-55.3715 -69.7743 3.90305
-1.79488 -67.2415 3.29633
-1.93597 -67.5401 3.29435
-2.20219 -67.9252 3.35499
-5.93625 -68.224 1.43777
-6.22712 -68.2678 0.467592
-12.1158 -66.6055 4.31266
-12.5821 -66.5592 3.98761
-13.1798 -66.4925 3.85823
-13.6551 -66.4578 3.93307
-13.9558 -66.451 4.17207
-14.5637 -65.9612 4.55773
-37.8737 -65.7803 1.30391
-38.3816 -66.102 1.50447
-39.03 -66.543 1.91574
-43.6682 -68.8936 3.73054
-44.5492 -69.2182 4.31163
-52.9903 -67.8182 0.194544
-53.5183 -68.589 0.178724
-54.3629 -69.4709 0.768928
-55.1616 -70.0974 1.83533
-55.1378 -70.3076 3.13143
-1.54445 -67.2188 2.71405
-1.94708 -66.8805 2.94369
-2.40498 -67.3794 2.78781
-3.44671 -67.0491 2.67565
-6.93239 -68.2453 -0.162906
-7.28288 -68.0198 -0.682107
-13.5001 -66.0681 3.87898
-13.742 -66.0958 3.9228
-37.5768 -65.6941 1.07006
-38.0016 -66.1625 1.14358
-42.3802 -68.6823 2.60123
-43.0511 -69.1368 2.83116
-52.5554 -66.9478 0.414909
-52.7766 -67.4135 0.375019
-0.828411 -67.1443 1.63409
-4.00006 -66.8093 2.56386
-4.57332 -67.0687 2.12801
-7.21995 -68.4929 -0.722549
-7.72605 -68.0347 -0.938598
-8.60821 -67.7996 -1.30073
-9.26465 -67.552 -1.34558
-37.4995 -65.8418 0.781606
-37.9209 -66.3827 0.651165
-41.6461 -68.7137 1.55091
-42.1613 -68.9636 1.77952
-43.125 -70.0009 1.72704
-52.2185 -66.8992 0.587204
-0.329735 -67.1936 0.341622
-4.39683 -66.3709 2.25217
-4.93223 -66.8025 1.50952
-9.092 -68.1654 -1.41607
-9.56752 -67.9649 -1.5387
-10.0145 -67.7409 -1.63192
-10.5879 -67.1866 -1.40606
-11.1537 -66.6356 -1.33043
-37.5727 -66.0724 0.248432
-38.0601 -66.5208 0.05477
-41.5947 -68.9139 0.999094
-42.1691 -69.6114 -0.00446
-43.0078 -70.1094 -0.866497
-52.3162 -67.0028 0.405504
-52.8063 -67.445 0.249264
-0.542612 -67.2026 -0.933293
-5.6993 -66.8839 0.837787
-6.48393 -67.0722 0.081504
-7.19842 -66.7217 -0.35285
-11.3388 -66.3686 -1.4841
-37.8505 -66.2484 -0.312772
-38.4178 -66.6288 -0.613459
-42.6244 -69.7443 -1.21916
-43.4576 -70.5232 -2.12827
-52.324 -66.7563 0.338766
-52.9226 -67.719 -0.117761
-53.4878 -68.5318 -1.06537
-53.6023 -69.4855 -2.4887
-0.637557 -67.3786 -1.98476
-0.758434 -67.0911 -2.70409
-7.24414 -67.5873 -0.572983
-8.01614 -66.9546 -0.936998
-9.06987 -66.8621 -1.19617
-9.78929 -66.5403 -1.18716
-11.1352 -66.5879 -1.38217
-11.5205 -66.1293 -1.30165
-38.1941 -66.3199 -0.843757
-38.7558 -66.6912 -1.66278
-39.6647 -66.7711 -2.35657
-44.3964 -70.7222 -2.82253
-45.516 -70.7752 -3.64676
-46.628 -71.056 -4.1692
-51.4772 -71.3806 -3.90384
-52.7519 -70.1271 -3.00663
-1.16136 -66.7051 -3.51616
-1.44478 -66.1928 -4.2978
-1.71949 -65.7234 -4.94055
-9.5812 -67.2231 -1.35457
-10.2261 -66.8366 -1.33056
-10.5798 -66.8303 -1.27959
-10.9073 -66.6218 -1.30416
-11.1275 -66.3768 -1.25953
-39.4089 -66.3813 -2.46392
-40.3664 -66.4877 -2.96086
-41.0024 -66.5325 -3.59656
-45.995 -70.579 -4.3122
-47.1898 -70.9442 -4.72326
-49.1647 -71.2879 -4.78386
-50.7964 -71.2315 -4.08052
-52.254 -70.4951 -3.46359
-1.41787 -65.8718 -5.40356
-1.9089 -65.2488 -5.48321
-2.2678 -64.7268 -5.92258
-40.0203 -66.2966 -3.17174
-40.724 -66.1156 -3.80292
-41.3537 -66.1929 -3.96063
-47.9189 -70.7704 -4.95427
-49.5159 -71.4167 -4.84858
-50.0827 -71.4851 -4.55939
-57.8 -69.4119 -2.60347
-58.8168 -68.2855 -3.34806
-59.4042 -67.434 -3.88774
-0.317896 -66.5825 -6.3106
-0.897092 -65.4671 -6.04275
-1.78465 -65.1323 -5.79697
-2.11282 -64.914 -5.87635
-19.9616 -67.7539 -7.83704
-20.4463 -67.5019 -7.61593
-20.9237 -67.1045 -7.57251
-21.2404 -66.4509 -7.86818
-21.5736 -66.0215 -8.01364
-40.8079 -66.3141 -5.13346
-41.1725 -66.4795 -4.95419
-49.2646 -71.3036 -5.10922
-50.8397 -71.6137 -4.36584
-52.2257 -71.4668 -3.80061
-53.3117 -71.2127 -3.11073
-54.5725 -71.1552 -2.8241
-55.9359 -71.4853 -2.88321
-57.1574 -70.7466 -3.22286
-58.4499 -69.4851 -4.53281
-59.5105 -67.7171 -4.96571
0.169756 -66.5669 -7.44118
-0.093891 -65.3576 -6.92199
-7.15611 -64.2928 -7.46645
-7.64049 -64.2964 -7.67931
-7.96624 -64.1809 -7.95723
-19.0196 -68.4678 -9.05553
-19.684 -68.1237 -8.6085
-19.7096 -67.82 -7.97386
-21.726 -65.552 -8.65381
-22.3769 -65.1697 -8.89399
-41.1114 -66.6843 -6.51396
-41.15 -66.6065 -5.83592
-48.4595 -71.2351 -5.93866
-49.8151 -71.7747 -5.28487
-51.2315 -72.034 -4.16136
-52.388 -71.8913 -3.67565
-53.5253 -71.8528 -3.45747
-54.7653 -71.9234 -3.3108
-58.8575 -69.2859 -6.18794
-59.5111 -68.0426 -6.44019
0.612662 -66.4468 -8.33372
0.554789 -65.2486 -7.97813
-7.18053 -64.1169 -7.62759
-7.41476 -64.0945 -7.70958
-7.72525 -64.1226 -7.94897
-18.2778 -68.6962 -9.49061
-18.6696 -68.5477 -9.29517
-21.3735 -65.5034 -9.24614
-22.2004 -65.2066 -9.15944
-41.0158 -66.9376 -6.88443
-47.9041 -71.2677 -6.63327
-48.8423 -71.5394 -6.20281
-58.7715 -69.6148 -6.75885
-59.3809 -68.6071 -7.58885
0.553018 -66.9553 -8.84957
0.417732 -65.9673 -9.14817
-17.1857 -68.7586 -10.395
-17.7371 -68.9553 -9.95502
-20.8452 -65.3574 -9.46241
-21.772 -65.2117 -9.64676
-40.9448 -67.2088 -7.12469
-41.1243 -67.6236 -7.26739
-47.7019 -71.1965 -7.19016
-48.5104 -71.579 -6.87437
-55.1282 -64.9031 -10.9689
-55.9483 -65.0295 -11.0145
-57.3953 -65.2779 -11.0491
-58.9378 -65.822 -10.7472
-59.8524 -67.5106 -9.47645
-0.159504 -66.1068 -10.1602
-1.15601 -65.9316 -10.6252
-15.9531 -68.9224 -12.0014
-16.2262 -68.8857 -10.9164
-19.6251 -65.5453 -10.3472
-20.1806 -65.5926 -10.1542
-21.1003 -65.0885 -10.2537
-41.2884 -67.9797 -7.57847
-41.4455 -68.3343 -7.64568
-41.8975 -68.5267 -7.63046
-42.3748 -68.6971 -7.53947
-43.0408 -68.7599 -7.66254
-43.6752 -68.9669 -7.34968
-44.2349 -68.8177 -7.5984
-45.9475 -69.825 -7.72666
-46.2401 -70.2031 -7.77413
-47.1664 -70.6356 -7.66335
-48.312 -71.2302 -7.72812
-53.3977 -65.3669 -11.3996
-54.4205 -65.1463 -11.3621
-56.2914 -65.574 -11.5931
-58.0168 -65.3941 -11.8744
-59.4057 -66.8745 -11.2671
-59.7706 -68.2571 -10.1704
-1.11315 -66.8195 -11.011
-1.99064 -66.1291 -11.6741
-2.71597 -65.2872 -12.4183
-15.3458 -69.5772 -13.5622
-15.4715 -69.2297 -12.9804
-18.8219 -65.4833 -11.1652
-19.3245 -65.4993 -10.8777
-20.3318 -65.1521 -11.1357
-21.4077 -64.8503 -11.2595
-44.1493 -69.2186 -7.67531
-44.729 -69.2579 -7.92756
-45.3771 -69.6129 -7.956
-45.9707 -69.9247 -7.94483
-46.9483 -70.5776 -8.09379
-47.859 -70.9788 -8.2167
-48.5831 -71.3401 -8.32475
-51.9083 -65.6478 -12.1393
-52.8824 -65.694 -11.8683
-54.9313 -65.8369 -12.3342
-56.8403 -65.8689 -12.4374
-58.2072 -66.3096 -12.3861
-59.1774 -67.4219 -12.0874
-2.89674 -66.5412 -12.9312
-3.83683 -66.0544 -13.1271
-4.83572 -66.0733 -14.0024
-5.62776 -65.9941 -14.3459
-15.3175 -69.528 -14.0596
-15.7955 -69.0562 -13.7136
-18.1895 -65.9098 -12.5342
-18.6468 -65.7178 -12.0028
-19.6525 -65.2794 -12.1603
-20.6818 -64.853 -12.2565
-21.8322 -64.747 -12.3324
-22.7178 -64.6188 -12.6386
-31.1606 -68.9937 -15.0045
-31.1862 -68.4749 -14.7708
-31.332 -68.5339 -14.9255
-49.2114 -65.6321 -13.8556
-49.8573 -65.6409 -13.644
-51.4912 -65.5829 -12.8881
-53.2998 -66.1917 -13.1152
-54.6301 -66.194 -13.1278
-5.52489 -66.957 -14.5203
-6.28238 -67.112 -14.9518
-7.48709 -67.8874 -15.4832
-8.09464 -67.3145 -15.6212
-14.7792 -69.7238 -15.4169
-18.1883 -66.0323 -13.5765
-19.1233 -65.4383 -13.4965
-20.1699 -65.1323 -13.4553
-21.18 -64.8446 -13.3851
-22.3777 -64.7572 -13.2972
-22.938 -64.1518 -13.1562
-23.229 -63.8876 -13.1138
-30.862 -69.0376 -15.2883
-30.9546 -68.447 -14.8573
-31.0066 -67.9481 -14.656
-31.501 -68.3079 -14.8407
-31.8073 -67.7413 -15.1686
-40.2548 -67.5402 -15.0227
-40.2302 -67.0027 -15.0879
-40.2946 -66.4649 -15.3044
-40.6579 -65.8882 -15.5881
-48.8963 -65.2063 -15.0431
-49.4039 -65.926 -14.4149
-50.6058 -66.2208 -14.2496
-52.2273 -66.2304 -13.7433
-52.9981 -66.3339 -13.686
-8.34674 -68.4845 -15.9663
-9.01798 -67.8702 -16.2785
-10.4319 -68.452 -17.0586
-10.9845 -67.8056 -16.9638
-14.4471 -69.0577 -16.6486
-14.7166 -68.6069 -17.0484
-18.5226 -66.8951 -15.6428
-19.2317 -66.4004 -15.1585
-20.0374 -65.7742 -14.9705
-20.8318 -65.2719 -14.8096
-21.9012 -65.1029 -14.5293
-22.7861 -64.5635 -14.2666
-22.9544 -63.9261 -13.9136
-30.1563 -69.9206 -16.4685
-30.5662 -69.1486 -16.0437
-31.7426 -67.4975 -15.9136
-40.628 -68.0107 -15.4692
-40.4104 -67.716 -15.1602
-41.1705 -65.838 -16.0928
-41.6639 -65.7275 -16.7866
-48.0605 -64.4121 -16.764
-48.9048 -64.8312 -16.1437
-49.4966 -65.603 -15.6581
-49.9036 -66.1534 -14.858
-11.0489 -69.2777 -17.579
-11.6271 -68.6536 -17.4279
-12.9996 -68.7471 -17.7507
-14.0645 -68.7895 -17.832
-14.3796 -68.5361 -17.5521
-18.3656 -66.7831 -16.7241
-18.8467 -66.6936 -17.2705
-19.6969 -66.0534 -16.9125
-20.5377 -65.5622 -16.632
-21.5643 -65.24 -16.2037
-22.4778 -64.6985 -15.5918
-22.6268 -64.0918 -15.1287
-29.9992 -69.2848 -17.3574
-30.3744 -69.1486 -16.6268
-31.3822 -66.9484 -17.0235
-31.3464 -66.1328 -17.4566
-40.79 -68.5003 -16.1625
-42.2571 -65.6446 -17.4964
-43.0337 -65.6051 -18.0057
-47.4097 -64.6515 -17.9746
-48.6485 -65.0368 -17.249
-49.1401 -65.2423 -16.4564
-19.2618 -67.4703 -18.8128
-19.5462 -66.6369 -18.5582
-20.1511 -65.8138 -18.3626
-20.9963 -65.1323 -17.8886
-22.1185 -64.7073 -16.9782
-22.4078 -64.3072 -16.0535
-29.373 -69.6018 -18.9567
-29.7155 -69.0944 -18.5794
-30.8618 -66.9944 -18.0567
-31.1768 -66.3108 -17.9647
-40.9037 -68.8106 -16.6058
-43.7395 -65.6675 -18.4206
-44.7742 -65.6255 -18.9502
-45.5154 -65.1638 -18.8822
-47.0201 -65.0194 -18.8757
-47.9089 -65.1833 -18.2798
-19.2727 -67.9318 -19.5471
-19.5423 -67.6614 -19.7234
-19.9755 -66.6529 -19.76
-20.8125 -65.8889 -19.5777
-22.0074 -65.4812 -18.8283
-28.7721 -69.4435 -19.6765
-29.7023 -69.1247 -19.4093
-30.7036 -66.995 -18.6618
-30.9573 -66.5912 -18.7018
-40.9695 -69.1947 -17.133
-41.0527 -69.7394 -17.9789
-45.167 -66.113 -19.5332
-45.7066 -65.6436 -19.4603
-46.441 -65.2887 -19.6158
-47.7325 -65.6372 -19.2862
-20.0307 -68.0562 -19.5377
-20.3999 -67.8392 -19.8625
-21.426 -67.4981 -19.9696
-22.0614 -66.4858 -20.4265
-28.1384 -69.2167 -21.0438
-28.9271 -68.5745 -20.1956
-30.7048 -66.7752 -19.302
-31.1566 -66.4723 -19.4827
-40.9492 -70.0127 -18.9355
-41.1091 -69.9856 -19.4564
-46.0583 -66.0079 -20.049
-46.963 -66.1845 -20.1414
-48.041 -66.3113 -20.2046
-22.629 -67.84 -20.6265
-23.6863 -67.5467 -20.9066
-25.3393 -68.1143 -21.2492
-27.0174 -68.6376 -21.9044
-31.3879 -67.036 -20.4491
-32.4421 -67.0595 -21.5251
-33.9647 -67.5199 -21.8323
-35.7291 -68.1963 -21.5725
-37.7214 -69.0571 -21.0079
-39.8041 -69.8077 -20.2305
-41.0011 -69.8579 -20.3631
-36.417 -68.1226 -21.6347
-37.8164 -68.6145 -21.4946
-39.6175 -69.379 -21.5229
-40.8745 -69.6822 -21.397
-20.9002 -68.0062 41.8882
-21.3518 -68.0482 41.9035
-22.3238 -68.1236 41.7451
-15.6072 -67.8431 41.3185
-16.3356 -67.76 41.2022
-17.1504 -67.6195 40.7866
-17.6661 -67.6505 40.4685
-20.78 -68.2115 41.4163
-21.4531 -68.7573 41.0363
-22.781 -68.8788 40.7501
-24.0148 -69.064 40.2599
-25.1707 -68.8889 40.0956
-4.47403 -68.5147 39.0334
-4.86028 -68.7565 39.1405
-12.2204 -67.5602 40.3874
-13.0094 -67.6791 40.7819
-14.5766 -67.9078 41.355
-17.5074 -67.2034 40.3086
-18.0659 -67.2921 39.9624
-18.6745 -67.521 39.5695
-20.6809 -68.6176 40.4311
-21.2583 -69.52 39.4509
-22.905 -69.9822 39.4741
-24.3893 -69.9061 39.2175
-25.9521 -69.3469 39.3768
-27.0199 -69.1411 39.0551
-4.27018 -68.59 38.787
-5.20247 -69.1187 38.8362
-11.077 -67.9243 39.4181
-11.4862 -67.6207 39.8115
-18.6765 -66.7993 39.4559
-19.2566 -67.1437 38.8536
-21.3034 -69.6059 37.5055
-21.1409 -69.2699 36.3496
-25.082 -70.3643 38.4094
-26.3182 -70.2012 38.2365
-27.7098 -69.5085 38.2358
-1.69927 -69.4701 37.9249
-3.61763 -69.2406 38.3229
-5.59158 -69.6714 38.2229
-10.9465 -67.3466 38.8691
-11.3237 -66.7526 39.2035
-14.9852 -70.1866 35.8066
-15.245 -70.0382 35.95
-15.6093 -69.8783 36.1573
-19.8917 -66.901 37.7131
-21.4738 -69.8577 36.4763
-21.6981 -69.5569 35.4427
-27.0821 -70.6518 37.4956
-28.2207 -70.3258 37.016
-29.1233 -70.0607 36.5445
-1.05062 -69.125 36.4282
-6.56997 -69.7369 37.4968
-7.68915 -69.0425 37.2219
-9.69651 -67.7729 37.5835
-10.2219 -67.0599 37.9116
-14.4088 -70.2534 34.4392
-14.9519 -69.9353 34.8189
-15.2523 -69.4527 34.7987
-15.6663 -69.357 35.3682
-15.7905 -69.5026 35.5567
-20.3779 -66.9032 36.8205
-20.6886 -67.093 35.8026
-22.4111 -69.5891 34.2324
-22.9816 -69.5724 33.2243
-28.6937 -70.6727 36.0516
-29.6135 -70.3927 35.793
-30.9841 -70.4733 35.2129
-32.4561 -69.7787 35.1897
-33.1719 -69.3874 35.128
-0.374686 -68.7535 34.785
-7.13255 -69.7218 37.0985
-7.98036 -68.9019 36.928
-9.17106 -67.6959 37.1194
-9.4939 -66.8155 37.3687
-9.85507 -66.8385 37.5081
-14.0431 -69.902 33.3504
-14.4708 -69.4774 33.5894
-14.9002 -69.4687 34.1557
-15.1681 -68.556 33.7771
-15.4855 -68.9912 34.586
-20.944 -67.0215 34.5244
-23.6346 -69.5982 32.2272
-24.2158 -70.2748 31.9538
-31.059 -70.8574 34.2939
-31.9126 -70.5308 34.3988
-33.1866 -69.7924 34.2048
-34.0406 -69.2414 34.0506
-0.032235 -68.3771 33.4712
-0.09087 -68.1091 32.473
-8.66125 -68.2999 37.1586
-8.97219 -67.66 37.0159
-9.18375 -67.0684 37.1335
